texto;categoria;origem;data_criacao;status;prioridade;cliente_id
isso está bem frustrante não consigo acessar o login e aparece mensagem de erro o rastreamento não atualiza e a previsão só muda podem checar se é bug e como contornar;suporte;telefone;2025-01-06 09:14:50;fechado;alta;7131
já tentei no chat e também por telefone, mas não resolveu tenho dúvida sobre limite e restrição nas condições isso está revoltante, sempre fica pendente agora pouco;informacoes;email;2025-01-06 09:47:59;fechado;baixa;9735
isso está revoltante, sempre fica pendente hoje mais cedo a migração de plano ficou confusa e não entendi os benefícios preciso reativação sem cobrança indevida;assinatura;email;2025-01-06 09:52:02;fechado;media;5249
NAO CONSIGO o item faltando deixou o pedido incompleto preciso de previsão de entrega e confirmação de recebimento agradeço o atendimento PEDIDO_[XSP];logistica;telefone;2025-01-06 10:08:11;fechado;alta;5753
NAO CONSIGO desde a semana passada, estou ligando pra tentar resolver estou bem irritado porque já tentei outras vezes agradeço se puderem revisar a comunicação do suporte estou insatisfeito com o atendimento, sem retorno e muita demora;feedback;telefone;2025-01-06 10:16:57;fechado;alta;9357
já mandei email e não resolveu, tô tentando por aqui faz dias, minha entrega atrasou e o pedido ficou parado em trânsito a sincronização não funciona e o upload falha estou há semanas aguardando resposta quero um passo a passo pra resolver o erro;suporte;chat;2025-01-06 10:39:54;aberto;media;9564
no fim de semana, minha entrega atrasou e o pedido ficou parado em trânsito obrigado pela ajuda inclusive fiquei perdido com o procedimento podem revisar o processamento e dizer se foi aprovado o pagamento foi recusado e o processamento ficou em análise;financeiro;email;2025-01-06 12:07:21;fechado;media;1674
já mandei email e não resolveu, tô tentando por aqui preciso de reanálise, a experiência foi péssima está cansativo e ninguém dá solução podem dar prioridade e melhorar o retorno aguardo retorno como funciona isso e qual o procedimento;feedback;chat;2025-01-06 12:18:43;fechado;alta;2656
ABSURDO hoje mais cedo o status está pendente e não consigo saber o recebimento quero esclarecimento sobre política e cancelamento estou preocupado porque não resolveu por favor, verifiquem se houve extravio ou atraso como funciona isso e qual o procedimento PEDIDO_[WUY];logistica;email;2025-01-06 12:50:01;fechado;alta;3520
ABSURDO o download não completa e aparece erro de compatibilidade já liguei e não ficou claro, tô chamando no chat no começo do mês ja tentei atualizei o app, refiz a senha e tentei de novo foi rápido e ajudou bastante quero um passo a passo pra resolver o erro desde já agradeço;suporte;chat;2025-01-06 13:30:07;fechado;alta;3940
no fim de semana foi rápido e ajudou bastante preciso reativação sem cobrança indevida fico no aguardo de retorno a ativação falha e a assinatura fica suspensa;assinatura;chat;2025-01-06 14:11:48;fechado;media;3940
Bom dia, por gentileza o pagamento foi recusado e o processamento ficou em análise podem verificar a fatura e ajustar a cobrança foi rápido e ajudou bastante fico no aguardo de retorno faz dias, minha entrega atrasou e o pedido ficou parado em trânsito;financeiro;telefone;2025-01-06 14:13:41;fechado;alta;5296
desde ontem, estou ligando pra tentar resolver veio juros e multa e eu não entendi o motivo minha mensalidade foi cobrada em duplicidade e isso me atrapalha já tentei limpei cache e cookies, atualizei o app foi rápido e ajudou bastante eu só queria que fosse mais simples por favor, façam uma reanálise da contestação obrigado pela atenção;financeiro;telefone;2025-01-06 14:20:22;fechado;alta;3516
a ativação falha e a assinatura fica suspensa Boa tarde hoje mais cedo, estou ligando pra tentar resolver foi rápido e ajudou bastante podem verificar o desconto e o cupom do meu plano agradeço, ficou resolvido aqui;assinatura;telefone;2025-01-06 14:35:34;fechado;media;5296
Bom dia, me orientem agora pouco, teve tentativa de entrega mas não chegou, preciso reagendamento isso está revoltante, sempre fica pendente o envio ficou na separação e não anda por favor, verifiquem se houve extravio ou atraso já tentei contato antes e não resolveu PEDIDO_[HIA];logistica;telefone;2025-01-06 14:47:19;fechado;alta;7146
estou bem irritado porque já tentei outras vezes já tentei contato antes e não resolveu houve reajuste e eu queria orientação sobre o plano por favor, expliquem as condições de fidelidade e pausa;assinatura;telefone;2025-01-06 14:54:59;fechado;alta;5260
o envio ficou na separação e não anda estou preocupado porque não resolveu preciso de atualização do envio e da separação inclusive fiquei perdido com o procedimento valeu, podem fechar por favor a sessão desconecta e fica intermitente PEDIDO_[MZH];logistica;chat;2025-01-06 15:10:32;fechado;media;6031
URGENTE Oi o envio ficou na separação e não anda preciso de previsão de entrega e confirmação de recebimento isso está revoltante, sempre fica pendente no fim de semana;logistica;chat;2025-01-06 15:46:29;fechado;alta;6031
já tentei atualizei o app, tentei outro navegador, reiniciei o aparelho faz dias, estou ligando pra tentar resolver não consigo acessar o login e aparece mensagem de erro estou bem irritado porque já tentei outras vezes aguardo retorno;suporte;telefone;2025-01-06 15:47:22;fechado;alta;5096
NAO CONSIGO Oi o download não completa e aparece erro de compatibilidade isso está revoltante, sempre fica pendente obrigado pela atenção já chamei no chat e mandei email, mas sigo sem retorno;suporte;telefone;2025-01-06 15:55:43;aberto;alta;3164
estou bem irritado porque já tentei outras vezes faz dias quero entender o horário de atendimento e o procedimento preciso de esclarecimento sobre prazo e condições;informacoes;chat;2025-01-06 15:59:16;fechado;alta;3324
agora pouco, estou ligando pra tentar resolver o download não completa e aparece erro de compatibilidade foi rápido e ajudou bastante preciso que a funcionalidade volte a funcionar;suporte;telefone;2025-01-06 16:14:09;fechado;media;3930
o envio ficou na separação e não anda preciso de atualização do envio e da separação obrigado pela atenção está cansativo e ninguém dá solução;logistica;telefone;2025-01-06 16:43:43;fechado;alta;7735
URGENTE já tentei no chat e também por telefone, mas não resolveu obrigado pela ajuda podem verificar o rastreamento e atualizar o status teve tentativa de entrega mas não chegou no endereço PEDIDO_[FNS];logistica;email;2025-01-06 17:23:28;fechado;alta;6778
URGENTE faz dias a cobrança ficou pendente e o pagamento não confirma estou bem irritado porque já tentei outras vezes podem revisar o processamento e dizer se foi aprovado;financeiro;chat;2025-01-06 17:29:30;fechado;alta;1674
faz dias o cartão não aprovou e eu preciso de orientação obrigado pela ajuda quero orientação sobre pagamento e compensação;financeiro;chat;2025-01-06 17:34:08;fechado;media;9000
ABSURDO o envio ficou na separação e não anda Oi já liguei e não ficou claro, tô chamando no chat ja tentei atualizei o app, tentei de novo mais tarde está cansativo e ninguém dá solução por favor, verifiquem se houve extravio ou atraso obrigado pela atenção;logistica;chat;2025-01-06 17:50:27;fechado;alta;5249
ABSURDO podem orientar o cancelamento e o status do plano quero cancelar minha assinatura e entender a multa isso está revoltante, sempre fica pendente agradeço, ficou resolvido aqui;assinatura;telefone;2025-01-06 18:02:14;fechado;alta;6312
NAO CONSIGO a cobrança ficou pendente e o pagamento não confirma preciso de reanálise, a experiência foi péssima isso está revoltante, sempre fica pendente;financeiro;telefone;2025-01-06 19:03:29;fechado;alta;4836
NAO CONSIGO por favor, façam uma reanálise da contestação veio juros e multa e eu não entendi o motivo foi rápido e ajudou bastante obrigado, já normalizou e pode encerrar;financeiro;telefone;2025-01-06 19:07:50;fechado;alta;1888
agora pouco está cansativo e ninguém dá solução quero orientação pra seguir o procedimento certo podem passar um passo a passo do cadastro e requisitos;informacoes;telefone;2025-01-06 19:33:57;fechado;media;8478
quero entender o horário de atendimento e o procedimento isso está revoltante, sempre fica pendente;informacoes;email;2025-01-06 20:29:27;fechado;media;2835
Boa tarde a cobrança ficou pendente e o pagamento nao confirma preciso de relatório e extrato, mas não acho a opção quero resolver o quanto antes valeu, podem fechar por favor hoje mais cedo;financeiro;email;2025-01-07 08:12:42;fechado;media;7298
PRECISO DE AJUDA a fatura parece com duplicidade e o valor não bate estou bem irritado porque já tentei outras vezes preciso de nota fiscal e comprovante para concluir;financeiro;telefone;2025-01-07 09:19:03;fechado;alta;4690
preciso de relatório e extrato, mas não acho a opção podem me orientar com um passo a passo bem claro estou bem irritado porque já tentei outras vezes;informacoes;email;2025-01-07 09:26:37;fechado;baixa;8201
Boa tarde quero resolver o quanto antes quero orientação sobre pagamento e compensação obrigado, já normalizou e pode encerrar o pagamento foi recusado e o processamento ficou em análise PROTO_[CPG];financeiro;email;2025-01-07 09:33:34;fechado;media;8426
NAO CONSIGO no fim de semana, estou ligando pra tentar resolver estou preocupado porque não resolveu por favor, verifiquem se houve extravio ou atraso o item faltando deixou o pedido incompleto;logistica;telefone;2025-01-07 09:33:35;fechado;alta;5667
ABSURDO já mandei email e não resolveu, tô tentando por aqui a fatura parece com duplicidade e o valor não bate ja tentei limpei cache e cookies, tentei outro navegador, refiz a senha e tentei de novo estou bem irritado porque já tentei outras vezes podem verificar a fatura e ajustar a cobrança;financeiro;chat;2025-01-07 10:01:54;fechado;alta;1520
não consigo acessar o login e aparece mensagem de erro parece que cada hora muda uma coisa podem orientar como limpar cache e ajustar o navegador agradeço, ficou resolvido aqui obrigado pela ajuda;suporte;chat;2025-01-07 10:06:07;fechado;alta;9621
URGENTE desde a semana passada isso esta revoltante, sempre fica pendente podem verificar essa falha e orientar a correção o sistema fica lento e as vezes dá crash;suporte;telefone;2025-01-07 10:44:15;fechado;alta;5480
NAO CONSIGO a renovação automática cobrou e eu queria pausa obrigado pela ajuda podem orientar o cancelamento e o status do plano o estorno não apareceu e eu queria reembolso;assinatura;telefone;2025-01-07 12:00:21;fechado;alta;5820
a sincronização não funciona e o upload falha foi rápido e ajudou bastante quero um passo a passo pra resolver o erro já tentei limpei cache e cookies, reiniciei o aparelho;suporte;email;2025-01-07 12:15:09;fechado;media;2143
NAO CONSIGO agora pouco quero informação de como funciona o procedimento de devolução isso está bem frustrante parece que cada hora muda uma coisa preciso de esclarecimento sobre prazo e condições como funciona isso e qual o procedimento;informacoes;chat;2025-01-07 13:14:40;fechado;alta;8867
Boa noite já liguei e não ficou claro, tô chamando no chat agora pouco depois da atualização o botão de salvar parou estou bem irritado porque já tentei outras vezes preciso que a funcionalidade volte a funcionar desde já agradeço;suporte;chat;2025-01-07 13:55:18;fechado;media;4308
