texto;categoria;origem;data_criacao;status;prioridade;cliente_id
Oi, vocês têm algum horário certo pra suporte? Eu fico tentando falar e às vezes não aparece ninguém. Queria saber qual o melhor horário pra eu chamar e resolver mais rápido. Eu sou meio devagar pra digitar. Obrigadinho.;informacoes;chat;2026-01-04 04:08:38;aberto;baixa;5440
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Minha internet aqui é meio ruim. Fico no aguardo.;assinatura;email;2026-01-04 04:12:21;fechado;baixa;3906
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Eu não manjo muito dessas coisas de app. Fico no aguardo.;financeiro;email;2026-01-04 04:57:34;aberto;media;4726
Eu queria dar um toque: o aplicativo podia ter letra maior. Eu tenho dificuldade pra ler no celular e aí eu erro. Se desse pra aumentar seria ótimo. Eu não manjo muito dessas coisas de app.;feedback;chat;2026-01-04 05:17:51;aberto;baixa;3907
Oi, vocês têm algum horário certo pra suporte? Eu fico tentando falar e às vezes não aparece ninguém. Queria saber qual o melhor horário pra eu chamar e resolver mais rápido. Eu uso só pelo celular mesmo. Valeu.;informacoes;chat;2026-01-04 08:32:01;aberto;media;7112
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Eu fico meio perdido nessas telas.;suporte;chat;2026-01-04 08:37:20;fechado;alta;7329
O atendimento foi bom, só que eu tive que repetir a história várias vezes. Se tivesse um jeito de vocês já verem o que eu escrevi no começo seria bem melhor. Eu sou meio devagar pra digitar. Agradeço.;feedback;chat;2026-01-04 08:54:55;fechado;baixa;4077
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Eu não manjo muito dessas coisas de app.;financeiro;email;2026-01-04 10:45:21;fechado;alta;1867
Boa tarde, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar? Minha internet aqui é meio ruim. Valeu.;assinatura;email;2026-01-04 10:50:56;aberto;media;7014
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim.;assinatura;chat;2026-01-04 13:02:44;fechado;media;8006
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Não quero fazer besteira e piorar.;suporte;email;2026-01-04 13:04:37;aberto;baixa;9588
Eu queria voltar a assinar porque parei mês passado, só que eu não lembro a senha e fico travado na tela. Eu não sou bom com internet. Tem um jeito de fazer isso mais fácil, tipo mandar um link? Obrigadinho.;assinatura;chat;2026-01-04 13:11:08;aberto;baixa;5539
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso.;financeiro;email;2026-01-04 13:33:09;fechado;baixa;2147
Boa tarde, vocês têm algum horário certo pra suporte? Eu fico tentando falar e às vezes não aparece ninguém. Queria saber qual o melhor horário pra eu chamar e resolver mais rápido. Se puder me ajudar eu agradeço.;informacoes;email;2026-01-04 14:44:59;aberto;baixa;6760
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Eu fico meio perdido nessas telas.;assinatura;email;2026-01-04 14:46:51;aberto;baixa;9991
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Obrigadinho.;financeiro;chat;2026-01-04 14:56:30;aberto;baixa;2628
Bom dia, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim. Obrigado.;financeiro;chat;2026-01-04 15:51:04;fechado;baixa;5473
Eu vi uma opção de 'relatório' mas não sei pra que serve. Eu cliquei e apareceu um monte de número. Tem como vocês me dizerem o que é isso em palavras simples? Eu não manjo muito dessas coisas de app.;informacoes;telefone;2026-01-04 16:38:58;fechado;baixa;5673
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Eu não manjo muito dessas coisas de app. Obrigado.;suporte;chat;2026-01-04 18:42:27;aberto;media;4670
Chegou uma caixa amassada e eu não sei se tá tudo certo. Eu nem abri direito ainda. O que eu faço, mando foto? Eu não quero ficar no prejuízo. Eu fico meio perdido nessas telas.;logistica;email;2026-01-04 19:23:14;aberto;baixa;5727
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito? Se precisar eu mando print, só me diz como. Fico no aguardo.;suporte;telefone;2026-01-04 20:46:09;fechado;alta;8715
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Minha internet aqui é meio ruim. Pode me dar uma luz?;suporte;chat;2026-01-05 00:04:41;aberto;baixa;4700
Eu queria dar um toque: o aplicativo podia ter letra maior. Eu tenho dificuldade pra ler no celular e aí eu erro. Se desse pra aumentar seria ótimo. Não quero fazer besteira e piorar. Agradeço.;feedback;email;2026-01-05 00:39:02;aberto;baixa;6105
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Eu fico meio perdido nessas telas. Se puder me ajudar eu agradeço.;financeiro;chat;2026-01-05 01:44:42;aberto;media;3544
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Se precisar eu mando print, só me diz como. Fico no aguardo.;financeiro;chat;2026-01-05 03:12:21;aberto;media;6472
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Pode me dar uma luz?;suporte;email;2026-01-05 03:30:03;fechado;media;4370
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Se precisar eu mando print, só me diz como. Fico no aguardo.;financeiro;telefone;2026-01-05 03:35:10;aberto;alta;7381
Bom dia, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Obrigadinho.;suporte;chat;2026-01-05 04:53:58;aberto;baixa;4166
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Não quero fazer besteira e piorar. Agradeço.;suporte;email;2026-01-05 05:38:11;aberto;baixa;6662
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Eu sou meio devagar pra digitar. Valeu.;assinatura;chat;2026-01-05 05:47:31;aberto;media;6506
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Eu fico meio perdido nessas telas. Se puder me ajudar eu agradeço.;suporte;telefone;2026-01-05 07:43:56;aberto;media;5321
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Se precisar eu mando print, só me diz como. Pode me dar uma luz?;assinatura;chat;2026-01-05 07:57:08;aberto;media;1709
O entregador veio e eu não tava em casa, agora tá dizendo que vai voltar, mas não fala quando. Eu queria combinar um horário porque eu trabalho e fico fora. Valeu.;logistica;email;2026-01-05 07:57:37;aberto;media;2699
Eu queria dar um toque: o aplicativo podia ter letra maior. Eu tenho dificuldade pra ler no celular e aí eu erro. Se desse pra aumentar seria ótimo. Eu sou meio devagar pra digitar.;feedback;email;2026-01-05 13:31:57;fechado;baixa;6828
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito? Eu não manjo muito dessas coisas de app. Pode me dar uma luz?;suporte;telefone;2026-01-05 13:53:11;fechado;baixa;7833
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito? Minha internet aqui é meio ruim. Me ajuda por favor.;suporte;email;2026-01-05 14:04:42;aberto;baixa;8084
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Eu sou meio devagar pra digitar. Fico no aguardo.;financeiro;chat;2026-01-05 14:21:52;aberto;alta;6225
Oi, eu queria saber como funciona esse negócio aí, porque eu li mas não entendi direito. Eu só queria um resumo bem simples, tipo o que eu ganho e o que eu preciso fazer pra começar. Obrigado.;informacoes;chat;2026-01-05 14:52:49;aberto;baixa;5653
Olá, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda. Fico no aguardo.;feedback;email;2026-01-05 15:08:35;fechado;baixa;8772
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Obrigadinho.;assinatura;email;2026-01-05 15:42:09;aberto;alta;3002
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Se precisar eu mando print, só me diz como. Agradeço.;financeiro;telefone;2026-01-05 15:45:30;fechado;media;3459
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Se puder me ajudar eu agradeço.;suporte;telefone;2026-01-05 17:40:21;aberto;baixa;8272
Eu queria voltar a assinar porque parei mês passado, só que eu não lembro a senha e fico travado na tela. Eu não sou bom com internet. Tem um jeito de fazer isso mais fácil, tipo mandar um link? Se precisar eu mando print, só me diz como. Obrigadinho.;assinatura;email;2026-01-05 18:57:48;fechado;media;6805
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Minha internet aqui é meio ruim. Me ajuda por favor.;financeiro;chat;2026-01-05 21:27:16;fechado;media;4939
Queria sugerir que avisasse melhor quando vai cobrar. Eu tomo susto quando aparece a cobrança. Se mandasse uma mensagem antes eu me organizava melhor. Eu fico meio perdido nessas telas.;feedback;email;2026-01-05 22:36:06;fechado;baixa;9307
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Fico no aguardo.;suporte;email;2026-01-06 01:06:53;fechado;alta;4256
Eu queria retirar em algum lugar porque aqui é difícil receber. Tem ponto de retirada? Se tiver, me explica como faz porque eu nunca usei isso. Eu uso só pelo celular mesmo.;logistica;chat;2026-01-06 02:39:20;aberto;baixa;1404
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Eu fico meio perdido nessas telas.;suporte;email;2026-01-06 02:43:09;fechado;alta;8145
Oi, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Eu uso só pelo celular mesmo.;suporte;chat;2026-01-06 02:55:13;aberto;alta;5556
Bom dia, meu pedido tá como enviado faz dias e não chegou. Eu não sei ver esses códigos de rastreio direito. Vocês podem me dizer onde tá e quando chega mais ou menos? Eu sou meio devagar pra digitar. Se puder me ajudar eu agradeço.;logistica;email;2026-01-06 03:13:56;fechado;alta;2946
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Se precisar eu mando print, só me diz como. Se puder me ajudar eu agradeço.;financeiro;chat;2026-01-06 04:05:58;aberto;media;8739
Oi, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Valeu.;assinatura;chat;2026-01-06 06:35:24;fechado;media;2646
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Se puder me ajudar eu agradeço.;assinatura;email;2026-01-06 06:58:01;aberto;baixa;7476
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Obrigadinho.;suporte;telefone;2026-01-06 07:14:42;aberto;baixa;4820
Eu tô com dúvida de como atualizar meus dados, tipo telefone e endereço. Eu mexo pouco nessas coisas e tenho medo de fazer errado. Vocês podem me explicar onde fica isso? Se precisar eu mando print, só me diz como. Agradeço.;informacoes;chat;2026-01-06 08:38:28;aberto;media;4709
